run_id,project_id,repository_id,snapshot_date,snapshot_commit,source_component_id,executable_id,installation_id,check_id,probe_id,domain,status,result_kind,applicability,method,started_at,duration_seconds,environment_id,config_sha256,notes,expected,observed,tool,command,evidence
current,famsa,,2024-07-01,624b855a69550b07a5204183fa8371686703b015,cpp:production,,,SRC-DOCUMENTATION-001,source:cpp:documentation,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:54:56.938976Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""coverage_percent"": 1.579, ""documentable_functions"": 190, ""documented_functions"": 3, ""native_measure"": ""function-associated documentation""}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/famsa/2024-07-01/SRC-DOCUMENTATION-001/source-cpp-documentation/metadata.json"", ""stderr"": ""evidence/current/famsa/2024-07-01/SRC-DOCUMENTATION-001/source-cpp-documentation/stderr.txt"", ""stdout"": ""evidence/current/famsa/2024-07-01/SRC-DOCUMENTATION-001/source-cpp-documentation/observation.json""}"
current,famsa,,2024-07-01,624b855a69550b07a5204183fa8371686703b015,cpp:production,,,SRC-DUPLICATION-001,source:cpp:duplication,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:54:56.887938Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""analyzer"": ""seebot-exact-normalized-blocks"", ""block_size_lines"": 6, ""duplicated_blocks"": 488, ""duplicated_line_percent"": 57.606}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/famsa/2024-07-01/SRC-DUPLICATION-001/source-cpp-duplication/metadata.json"", ""stderr"": ""evidence/current/famsa/2024-07-01/SRC-DUPLICATION-001/source-cpp-duplication/stderr.txt"", ""stdout"": ""evidence/current/famsa/2024-07-01/SRC-DUPLICATION-001/source-cpp-duplication/observation.json""}"
current,famsa,,2024-07-01,624b855a69550b07a5204183fa8371686703b015,cpp:production,,,SRC-FILE-LENGTH-001,source:cpp:files,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:54:56.710120Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""maximum"": 1540, ""median"": 186.0, ""over_1000"": 2, ""over_500"": 6, ""percent_over_1000"": 6.061, ""percent_over_500"": 18.182, ""percentile_90"": 817}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/famsa/2024-07-01/SRC-FILE-LENGTH-001/source-cpp-files/metadata.json"", ""stderr"": ""evidence/current/famsa/2024-07-01/SRC-FILE-LENGTH-001/source-cpp-files/stderr.txt"", ""stdout"": ""evidence/current/famsa/2024-07-01/SRC-FILE-LENGTH-001/source-cpp-files/observation.json""}"
current,famsa,,2024-07-01,624b855a69550b07a5204183fa8371686703b015,cpp:production,,,SRC-FUNCTION-STRUCTURE-001,source:cpp:functions,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:54:56.776196Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""function_count"": 190, ""length_maximum"": 398, ""length_median"": 19.5, ""length_percentile_90"": 98, ""nesting_maximum"": 0, ""over_100_lines"": 19, ""over_50_lines"": 44, ""over_50_lines_per_100_functions"": 23.158, ""over_5_parameters"": 16, ""over_5_parameters_per_100_functions"": 8.421}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/famsa/2024-07-01/SRC-FUNCTION-STRUCTURE-001/source-cpp-functions/metadata.json"", ""stderr"": ""evidence/current/famsa/2024-07-01/SRC-FUNCTION-STRUCTURE-001/source-cpp-functions/stderr.txt"", ""stdout"": ""evidence/current/famsa/2024-07-01/SRC-FUNCTION-STRUCTURE-001/source-cpp-functions/observation.json""}"
current,famsa,,2024-07-01,624b855a69550b07a5204183fa8371686703b015,cpp:production,,,SRC-INVENTORY-001,source:cpp:inventory,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:54:56.606706Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""excluded_paths"": [], ""files"": 33, ""included_paths"": [""src/core/io_service.cpp"", ""src/core/params.cpp"", ""src/core/profile.cpp"", ""src/core/profile_par.cpp"", ""src/core/profile_seq.cpp"", ""src/core/queues.cpp"", ""src/core/sequence.cpp"", ""src/famsa.cpp"", ""src/lcs/lcsbp.cpp"", ""src/lcs/lcsbp_avx2_intr.cpp"", ""src/lcs/lcsbp_avx_intr.cpp"", ""src/lcs/lcsbp_classic.cpp"", ""src/lcs/lcsbp_neon_intr.cpp"", ""src/msa.cpp"", ""src/msa_refinement.cpp"", ""src/tree/AbstractTreeGenerator.cpp"", ""src/tree/AbstractTreeGenerator.hpp"", ""src/tree/Clustering.cpp"", ""src/tree/DistanceCalculator.cpp"", ""src/tree/FastTree.cpp"", ""src/tree/GuideTree.cpp"", ""src/tree/MSTPrim.cpp"", ""src/tree/NeighborJoining.cpp"", ""src/tree/NewickParser.cpp"", ""src/tree/SingleLinkage.cpp"", ""src/tree/UPGMA.cpp"", ""src/utils/log.cpp"", ""src/utils/pooled_threads.cpp"", ""src/utils/timer.cpp"", ""src/utils/utils.cpp"", ""src/utils/utils_avx.cpp"", ""src/utils/utils_avx2.cpp"", ""src/utils/utils_neon.cpp""], ""language"": ""cpp"", ""nonblank_lines"": 8399, ""physical_lines"": 10342}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/famsa/2024-07-01/SRC-INVENTORY-001/source-cpp-inventory/metadata.json"", ""stderr"": ""evidence/current/famsa/2024-07-01/SRC-INVENTORY-001/source-cpp-inventory/stderr.txt"", ""stdout"": ""evidence/current/famsa/2024-07-01/SRC-INVENTORY-001/source-cpp-inventory/observation.json""}"
current,famsa,,2024-07-01,624b855a69550b07a5204183fa8371686703b015,cpp:production,,,SRC-NATIVE-LINT-001,cpp:cppcheck:lint,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:54:57.005584Z,157.57202583295293,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true, ""network"": ""none""}","{""analyzer"": ""cppcheck"", ""finding_count"": 364, ""findings_per_kloc"": 52.632, ""rules"": [{""count"": 13, ""findings_per_kloc"": 1.88, ""native_severity"": ""style"", ""rule"": ""constParameterPointer""}, {""count"": 17, ""findings_per_kloc"": 2.458, ""native_severity"": ""style"", ""rule"": ""constParameterReference""}, {""count"": 2, ""findings_per_kloc"": 0.289, ""native_severity"": ""style"", ""rule"": ""constVariable""}, {""count"": 43, ""findings_per_kloc"": 6.217, ""native_severity"": ""style"", ""rule"": ""constVariablePointer""}, {""count"": 11, ""findings_per_kloc"": 1.591, ""native_severity"": ""style"", ""rule"": ""constVariableReference""}, {""count"": 1, ""findings_per_kloc"": 0.145, ""native_severity"": ""warning"", ""rule"": ""containerOutOfBounds""}, {""count"": 44, ""findings_per_kloc"": 6.362, ""native_severity"": ""style"", ""rule"": ""cstyleCast""}, {""count"": 79, ""findings_per_kloc"": 11.423, ""native_severity"": ""warning"", ""rule"": ""dangerousTypeCast""}, {""count"": 2, ""findings_per_kloc"": 0.289, ""native_severity"": ""style"", ""rule"": ""duplicateBreak""}, {""count"": 35, ""findings_per_kloc"": 5.061, ""native_severity"": ""style"", ""rule"": ""functionStatic""}, {""count"": 2, ""findings_per_kloc"": 0.289, ""native_severity"": ""portability"", ""rule"": ""invalidPrintfArgType_float""}, {""count"": 2, ""findings_per_kloc"": 0.289, ""native_severity"": ""portability"", ""rule"": ""invalidPrintfArgType_sint""}, {""count"": 7, ""findings_per_kloc"": 1.012, ""native_severity"": ""style"", ""rule"": ""knownConditionTrueFalse""}, {""count"": 5, ""findings_per_kloc"": 0.723, ""native_severity"": ""style"", ""rule"": ""missingOverride""}, {""count"": 4, ""findings_per_kloc"": 0.578, ""native_severity"": ""warning"", ""rule"": ""negativeContainerIndex""}, {""count"": 7, ""findings_per_kloc"": 1.012, ""native_severity"": ""warning"", ""rule"": ""noCopyConstructor""}, {""count"": 21, ""findings_per_kloc"": 3.036, ""native_severity"": ""style"", ""rule"": ""noExplicitConstructor""}, {""count"": 8, ""findings_per_kloc"": 1.157, ""native_severity"": ""warning"", ""rule"": ""noOperatorEq""}, {""count"": 1, ""findings_per_kloc"": 0.145, ""native_severity"": ""warning"", ""rule"": ""nullPointerOutOfResources""}, {""count"": 2, ""findings_per_kloc"": 0.289, ""native_severity"": ""performance"", ""rule"": ""passedByValue""}, {""count"": 4, ""findings_per_kloc"": 0.578, ""native_severity"": ""style"", ""rule"": ""redundantAssignment""}, {""count"": 10, ""findings_per_kloc"": 1.446, ""native_severity"": ""style"", ""rule"": ""shadowMember""}, {""count"": 3, ""findings_per_kloc"": 0.434, ""native_severity"": ""style"", ""rule"": ""shadowVariable""}, {""count"": 1, ""findings_per_kloc"": 0.145, ""native_severity"": ""error"", ""rule"": ""syntaxError""}, {""count"": 8, ""findings_per_kloc"": 1.157, ""native_severity"": ""warning"", ""rule"": ""uninitMemberVar""}, {""count"": 3, ""findings_per_kloc"": 0.434, ""native_severity"": ""style"", ""rule"": ""unreadVariable""}, {""count"": 3, ""findings_per_kloc"": 0.434, ""native_severity"": ""style"", ""rule"": ""unusedPrivateFunction""}, {""count"": 6, ""findings_per_kloc"": 0.868, ""native_severity"": ""style"", ""rule"": ""unusedVariable""}, {""count"": 8, ""findings_per_kloc"": 1.157, ""native_severity"": ""performance"", ""rule"": ""useInitializationList""}, {""count"": 8, ""findings_per_kloc"": 1.157, ""native_severity"": ""style"", ""rule"": ""useStlAlgorithm""}, {""count"": 4, ""findings_per_kloc"": 0.578, ""native_severity"": ""style"", ""rule"": ""variableScope""}], ""security_rule_filter"": null}","{""name"": ""lint"", ""version"": ""pinned by analyzer lock""}","[""cppcheck"", ""--xml"", ""--xml-version=2"", ""--enable=warning,style,performance,portability"", ""-j"", ""2"", ""/source/src/core/io_service.cpp"", ""/source/src/core/params.cpp"", ""/source/src/core/profile.cpp"", ""/source/src/core/profile_par.cpp"", ""/source/src/core/profile_seq.cpp"", ""/source/src/core/queues.cpp"", ""/source/src/core/sequence.cpp"", ""/source/src/famsa.cpp"", ""/source/src/lcs/lcsbp.cpp"", ""/source/src/lcs/lcsbp_avx2_intr.cpp"", ""/source/src/lcs/lcsbp_avx_intr.cpp"", ""/source/src/lcs/lcsbp_classic.cpp"", ""/source/src/lcs/lcsbp_neon_intr.cpp"", ""/source/src/msa.cpp"", ""/source/src/msa_refinement.cpp"", ""/source/src/tree/AbstractTreeGenerator.cpp"", ""/source/src/tree/AbstractTreeGenerator.hpp"", ""/source/src/tree/Clustering.cpp"", ""/source/src/tree/DistanceCalculator.cpp"", ""/source/src/tree/FastTree.cpp"", ""/source/src/tree/GuideTree.cpp"", ""/source/src/tree/MSTPrim.cpp"", ""/source/src/tree/NeighborJoining.cpp"", ""/source/src/tree/NewickParser.cpp"", ""/source/src/tree/SingleLinkage.cpp"", ""/source/src/tree/UPGMA.cpp"", ""/source/src/utils/log.cpp"", ""/source/src/utils/pooled_threads.cpp"", ""/source/src/utils/timer.cpp"", ""/source/src/utils/utils.cpp"", ""/source/src/utils/utils_avx.cpp"", ""/source/src/utils/utils_avx2.cpp"", ""/source/src/utils/utils_neon.cpp""]","{""metadata"": ""evidence/current/famsa/2024-07-01/SRC-NATIVE-LINT-001/cpp-cppcheck-lint/metadata.json"", ""stderr"": ""evidence/current/famsa/2024-07-01/SRC-NATIVE-LINT-001/cpp-cppcheck-lint/stderr.txt"", ""stdout"": ""evidence/current/famsa/2024-07-01/SRC-NATIVE-LINT-001/cpp-cppcheck-lint/stdout.txt""}"
current,famsa,,2024-07-01,624b855a69550b07a5204183fa8371686703b015,cpp:production,,,SRC-NATIVE-SECURITY-001,cpp:cppcheck:security,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:57:34.740065Z,0.0,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,Security-rule indicators are filtered from the same cppcheck XML evidence.,"{""measurement_only"": true}","{""analyzer"": ""cppcheck"", ""finding_count"": 13, ""findings_per_kloc"": 1.88, ""rules"": [{""count"": 2, ""findings_per_kloc"": 0.289, ""native_severity"": ""portability"", ""rule"": ""invalidPrintfArgType_float""}, {""count"": 2, ""findings_per_kloc"": 0.289, ""native_severity"": ""portability"", ""rule"": ""invalidPrintfArgType_sint""}, {""count"": 1, ""findings_per_kloc"": 0.145, ""native_severity"": ""warning"", ""rule"": ""nullPointerOutOfResources""}, {""count"": 8, ""findings_per_kloc"": 1.157, ""native_severity"": ""warning"", ""rule"": ""uninitMemberVar""}], ""security_rule_filter"": ""buffer|null|uninit|useafter|dangling|leak|overflow|invalid|race|unsafe|insecure"", ""source_evidence"": ""evidence/current/famsa/2024-07-01/SRC-NATIVE-LINT-001/cpp-cppcheck-lint/stderr.txt""}","{""name"": ""cppcheck"", ""version"": ""2.21.0""}","[""cppcheck"", ""--xml"", ""--xml-version=2"", ""--enable=warning,style,performance,portability"", ""-j"", ""2"", ""/source/src/core/io_service.cpp"", ""/source/src/core/params.cpp"", ""/source/src/core/profile.cpp"", ""/source/src/core/profile_par.cpp"", ""/source/src/core/profile_seq.cpp"", ""/source/src/core/queues.cpp"", ""/source/src/core/sequence.cpp"", ""/source/src/famsa.cpp"", ""/source/src/lcs/lcsbp.cpp"", ""/source/src/lcs/lcsbp_avx2_intr.cpp"", ""/source/src/lcs/lcsbp_avx_intr.cpp"", ""/source/src/lcs/lcsbp_classic.cpp"", ""/source/src/lcs/lcsbp_neon_intr.cpp"", ""/source/src/msa.cpp"", ""/source/src/msa_refinement.cpp"", ""/source/src/tree/AbstractTreeGenerator.cpp"", ""/source/src/tree/AbstractTreeGenerator.hpp"", ""/source/src/tree/Clustering.cpp"", ""/source/src/tree/DistanceCalculator.cpp"", ""/source/src/tree/FastTree.cpp"", ""/source/src/tree/GuideTree.cpp"", ""/source/src/tree/MSTPrim.cpp"", ""/source/src/tree/NeighborJoining.cpp"", ""/source/src/tree/NewickParser.cpp"", ""/source/src/tree/SingleLinkage.cpp"", ""/source/src/tree/UPGMA.cpp"", ""/source/src/utils/log.cpp"", ""/source/src/utils/pooled_threads.cpp"", ""/source/src/utils/timer.cpp"", ""/source/src/utils/utils.cpp"", ""/source/src/utils/utils_avx.cpp"", ""/source/src/utils/utils_avx2.cpp"", ""/source/src/utils/utils_neon.cpp""]","{""metadata"": ""evidence/current/famsa/2024-07-01/SRC-NATIVE-SECURITY-001/cpp-cppcheck-security/metadata.json"", ""stderr"": ""evidence/current/famsa/2024-07-01/SRC-NATIVE-SECURITY-001/cpp-cppcheck-security/stderr.txt"", ""stdout"": ""evidence/current/famsa/2024-07-01/SRC-NATIVE-SECURITY-001/cpp-cppcheck-security/observation.json""}"
current,famsa,,2025-07-01,45c9b2b4d15e4526212a0e968f130395eef05bb7,cpp:production,,,SRC-COMPLEXITY-001,source:cpp:complexity,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:57:37.305863Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""maximum"": 65, ""median"": 4.0, ""over_10"": 48, ""over_10_per_100_functions"": 25.946, ""over_20"": 28, ""percentile_90"": 32}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/famsa/2025-07-01/SRC-COMPLEXITY-001/source-cpp-complexity/metadata.json"", ""stderr"": ""evidence/current/famsa/2025-07-01/SRC-COMPLEXITY-001/source-cpp-complexity/stderr.txt"", ""stdout"": ""evidence/current/famsa/2025-07-01/SRC-COMPLEXITY-001/source-cpp-complexity/observation.json""}"
current,famsa,,2025-07-01,45c9b2b4d15e4526212a0e968f130395eef05bb7,cpp:production,,,SRC-DEAD-CODE-001,source:cpp:dead-code,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:02:37.769202Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""language"": ""cpp"", ""reason"": ""No frozen dead-code analyzer for this language profile.""}","{""name"": ""Seebot analyzer dispatcher"", ""version"": ""2""}",null,"{""metadata"": ""evidence/current/famsa/2025-07-01/SRC-DEAD-CODE-001/source-cpp-dead-code/metadata.json"", ""stderr"": ""evidence/current/famsa/2025-07-01/SRC-DEAD-CODE-001/source-cpp-dead-code/stderr.txt"", ""stdout"": ""evidence/current/famsa/2025-07-01/SRC-DEAD-CODE-001/source-cpp-dead-code/observation.json""}"
current,famsa,,2025-07-01,45c9b2b4d15e4526212a0e968f130395eef05bb7,cpp:production,,,SRC-DOCUMENTATION-001,source:cpp:documentation,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:57:37.422854Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""coverage_percent"": 2.162, ""documentable_functions"": 185, ""documented_functions"": 4, ""native_measure"": ""function-associated documentation""}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/famsa/2025-07-01/SRC-DOCUMENTATION-001/source-cpp-documentation/metadata.json"", ""stderr"": ""evidence/current/famsa/2025-07-01/SRC-DOCUMENTATION-001/source-cpp-documentation/stderr.txt"", ""stdout"": ""evidence/current/famsa/2025-07-01/SRC-DOCUMENTATION-001/source-cpp-documentation/observation.json""}"
current,famsa,,2025-07-01,45c9b2b4d15e4526212a0e968f130395eef05bb7,cpp:production,,,SRC-DUPLICATION-001,source:cpp:duplication,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:57:37.365525Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""analyzer"": ""seebot-exact-normalized-blocks"", ""block_size_lines"": 6, ""duplicated_blocks"": 486, ""duplicated_line_percent"": 56.368}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/famsa/2025-07-01/SRC-DUPLICATION-001/source-cpp-duplication/metadata.json"", ""stderr"": ""evidence/current/famsa/2025-07-01/SRC-DUPLICATION-001/source-cpp-duplication/stderr.txt"", ""stdout"": ""evidence/current/famsa/2025-07-01/SRC-DUPLICATION-001/source-cpp-duplication/observation.json""}"
current,famsa,,2025-07-01,45c9b2b4d15e4526212a0e968f130395eef05bb7,cpp:production,,,SRC-FILE-LENGTH-001,source:cpp:files,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:57:37.177629Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""maximum"": 1554, ""median"": 205.0, ""over_1000"": 1, ""over_500"": 6, ""percent_over_1000"": 3.03, ""percent_over_500"": 18.182, ""percentile_90"": 894}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/famsa/2025-07-01/SRC-FILE-LENGTH-001/source-cpp-files/metadata.json"", ""stderr"": ""evidence/current/famsa/2025-07-01/SRC-FILE-LENGTH-001/source-cpp-files/stderr.txt"", ""stdout"": ""evidence/current/famsa/2025-07-01/SRC-FILE-LENGTH-001/source-cpp-files/observation.json""}"
current,famsa,,2025-07-01,45c9b2b4d15e4526212a0e968f130395eef05bb7,cpp:production,,,SRC-FUNCTION-STRUCTURE-001,source:cpp:functions,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:57:37.246620Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""function_count"": 185, ""length_maximum"": 463, ""length_median"": 24.0, ""length_percentile_90"": 139, ""nesting_maximum"": 0, ""over_100_lines"": 25, ""over_50_lines"": 51, ""over_50_lines_per_100_functions"": 27.568, ""over_5_parameters"": 23, ""over_5_parameters_per_100_functions"": 12.432}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/famsa/2025-07-01/SRC-FUNCTION-STRUCTURE-001/source-cpp-functions/metadata.json"", ""stderr"": ""evidence/current/famsa/2025-07-01/SRC-FUNCTION-STRUCTURE-001/source-cpp-functions/stderr.txt"", ""stdout"": ""evidence/current/famsa/2025-07-01/SRC-FUNCTION-STRUCTURE-001/source-cpp-functions/observation.json""}"
current,famsa,,2025-07-01,45c9b2b4d15e4526212a0e968f130395eef05bb7,cpp:production,,,SRC-INVENTORY-001,source:cpp:inventory,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:57:37.058930Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""excluded_paths"": [], ""files"": 33, ""included_paths"": [""src/core/io_service.cpp"", ""src/core/params.cpp"", ""src/core/profile.cpp"", ""src/core/profile_par.cpp"", ""src/core/profile_seq.cpp"", ""src/core/queues.cpp"", ""src/core/sequence.cpp"", ""src/famsa.cpp"", ""src/lcs/lcsbp.cpp"", ""src/lcs/lcsbp_classic.cpp"", ""src/msa.cpp"", ""src/msa_refinement.cpp"", ""src/simd/lcsbp_avx2_intr.cpp"", ""src/simd/lcsbp_avx512_intr.cpp"", ""src/simd/lcsbp_avx_intr.cpp"", ""src/simd/lcsbp_neon_intr.cpp"", ""src/simd/utils_avx.cpp"", ""src/simd/utils_avx2.cpp"", ""src/simd/utils_neon.cpp"", ""src/tree/AbstractTreeGenerator.cpp"", ""src/tree/AbstractTreeGenerator.hpp"", ""src/tree/Clustering.cpp"", ""src/tree/DistanceCalculator.cpp"", ""src/tree/FastTree.cpp"", ""src/tree/GuideTree.cpp"", ""src/tree/MSTPrim.cpp"", ""src/tree/NeighborJoining.cpp"", ""src/tree/NewickParser.cpp"", ""src/tree/SingleLinkage.cpp"", ""src/tree/UPGMA.cpp"", ""src/utils/log.cpp"", ""src/utils/timer.cpp"", ""src/utils/utils.cpp""], ""language"": ""cpp"", ""nonblank_lines"": 8767, ""physical_lines"": 10791}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/famsa/2025-07-01/SRC-INVENTORY-001/source-cpp-inventory/metadata.json"", ""stderr"": ""evidence/current/famsa/2025-07-01/SRC-INVENTORY-001/source-cpp-inventory/stderr.txt"", ""stdout"": ""evidence/current/famsa/2025-07-01/SRC-INVENTORY-001/source-cpp-inventory/observation.json""}"
current,famsa,,2025-07-01,45c9b2b4d15e4526212a0e968f130395eef05bb7,cpp:production,,,SRC-NATIVE-LINT-001,cpp:cppcheck:lint,source,UNTESTABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:57:37.495483Z,300.015321791172,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,Analyzer exceeded its resource budget.,"{""measurement_only"": true, ""network"": ""none""}","{""timed_out"": true}","{""name"": ""lint"", ""version"": ""pinned by analyzer lock""}","[""cppcheck"", ""--xml"", ""--xml-version=2"", ""--enable=warning,style,performance,portability"", ""-j"", ""2"", ""/source/src/core/io_service.cpp"", ""/source/src/core/params.cpp"", ""/source/src/core/profile.cpp"", ""/source/src/core/profile_par.cpp"", ""/source/src/core/profile_seq.cpp"", ""/source/src/core/queues.cpp"", ""/source/src/core/sequence.cpp"", ""/source/src/famsa.cpp"", ""/source/src/lcs/lcsbp.cpp"", ""/source/src/lcs/lcsbp_classic.cpp"", ""/source/src/msa.cpp"", ""/source/src/msa_refinement.cpp"", ""/source/src/simd/lcsbp_avx2_intr.cpp"", ""/source/src/simd/lcsbp_avx512_intr.cpp"", ""/source/src/simd/lcsbp_avx_intr.cpp"", ""/source/src/simd/lcsbp_neon_intr.cpp"", ""/source/src/simd/utils_avx.cpp"", ""/source/src/simd/utils_avx2.cpp"", ""/source/src/simd/utils_neon.cpp"", ""/source/src/tree/AbstractTreeGenerator.cpp"", ""/source/src/tree/AbstractTreeGenerator.hpp"", ""/source/src/tree/Clustering.cpp"", ""/source/src/tree/DistanceCalculator.cpp"", ""/source/src/tree/FastTree.cpp"", ""/source/src/tree/GuideTree.cpp"", ""/source/src/tree/MSTPrim.cpp"", ""/source/src/tree/NeighborJoining.cpp"", ""/source/src/tree/NewickParser.cpp"", ""/source/src/tree/SingleLinkage.cpp"", ""/source/src/tree/UPGMA.cpp"", ""/source/src/utils/log.cpp"", ""/source/src/utils/timer.cpp"", ""/source/src/utils/utils.cpp""]","{""metadata"": ""evidence/current/famsa/2025-07-01/SRC-NATIVE-LINT-001/cpp-cppcheck-lint/metadata.json"", ""stderr"": ""evidence/current/famsa/2025-07-01/SRC-NATIVE-LINT-001/cpp-cppcheck-lint/stderr.txt"", ""stdout"": ""evidence/current/famsa/2025-07-01/SRC-NATIVE-LINT-001/cpp-cppcheck-lint/stdout.txt""}"
